X,Y,Risk
30.90,-47.99,0.143066
31.41,-47.99,0.144698
31.91,-47.99,0.146308
32.41,-47.99,0.147894
32.91,-47.99,0.149457
33.42,-47.99,0.150997
33.92,-47.99,0.152515
34.42,-47.99,0.154011
34.92,-47.99,0.155484
35.43,-47.99,0.156936
35.93,-47.99,0.158366
36.43,-47.99,0.159775
36.93,-47.99,0.161162
37.44,-47.99,0.162529
37.94,-47.99,0.163875
38.44,-47.99,0.165201
38.94,-47.99,0.166506
39.45,-47.99,0.167791
39.95,-47.99,0.169057
40.45,-47.99,0.170304
40.95,-47.99,0.171531
41.46,-47.99,0.172739
41.96,-47.99,0.173929
42.46,-47.99,0.175100
42.96,-47.99,0.176254
43.47,-47.99,0.177389
43.97,-47.99,0.178507
44.47,-47.99,0.179607
44.97,-47.99,0.180690
45.48,-47.99,0.181757
45.98,-47.99,0.182807
46.48,-47.99,0.183840
46.98,-47.99,0.184858
47.49,-47.99,0.185859
47.99,-47.99,0.186845
48.49,-47.99,0.187816
48.99,-47.99,0.188771
49.50,-47.99,0.189712
50.00,-47.99,0.190638
-50.00,-47.49,0.000000
-49.50,-47.49,0.000000
-48.99,-47.49,0.000000
-48.49,-47.49,0.000000
-47.99,-47.49,0.000000
-47.49,-47.49,0.000000
-46.98,-47.49,0.000000
-46.48,-47.49,0.000000
-45.98,-47.49,0.000000
-45.48,-47.49,0.000000
-44.97,-47.49,0.000000
-44.47,-47.49,0.000000
-43.97,-47.49,0.000000
-43.47,-47.49,0.000000
-42.96,-47.49,0.000000
-42.46,-47.49,0.000000
-41.96,-47.49,0.000000
-41.46,-47.49,0.000000
-40.95,-47.49,0.000000
-40.45,-47.49,0.000000
-39.95,-47.49,0.000000
-39.45,-47.49,0.000000
-38.94,-47.49,0.000000
-38.44,-47.49,0.000000
-37.94,-47.49,0.000000
-37.44,-47.49,0.000000
-36.93,-47.49,0.000000
-36.43,-47.49,0.000000
-35.93,-47.49,0.000000
-35.43,-47.49,0.000000
-34.92,-47.49,0.000000
-34.42,-47.49,0.000000
-33.92,-47.49,0.000000
-33.42,-47.49,0.000000
-32.91,-47.49,0.000000
-32.41,-47.49,0.000000
-31.91,-47.49,0.000000
-31.41,-47.49,0.000000
-30.90,-47.49,0.000000
-30.40,-47.49,0.000000
-29.90,-47.49,0.000000
-29.40,-47.49,0.000000
-28.89,-47.49,0.000000
-28.39,-47.49,0.000000
-27.89,-47.49,0.000000
-27.39,-47.49,0.000000
-26.88,-47.49,0.000000
-26.38,-47.49,0.000000
-25.88,-47.49,0.000000
-25.38,-47.49,0.000000
-24.87,-47.49,0.000000
-24.37,-47.49,0.000000
-23.87,-47.49,0.000000
-23.37,-47.49,0.000000
-22.86,-47.49,0.000000
-22.36,-47.49,0.000000
-21.86,-47.49,0.000000
-21.36,-47.49,0.000000
-20.85,-47.49,0.000000
-20.35,-47.49,0.000000
-19.85,-47.49,0.000000
-19.35,-47.49,0.000000
-18.84,-47.49,0.000000
-18.34,-47.49,0.000000
-17.84,-47.49,0.000000
-17.34,-47.49,0.000000
-16.83,-47.49,0.000000
-16.33,-47.49,0.000000
-15.83,-47.49,0.000000
-15.33,-47.49,0.000000
-14.82,-47.49,0.000000
-14.32,-47.49,0.000000
-13.82,-47.49,0.000000
-13.32,-47.49,0.000000
-12.81,-47.49,0.000000
-12.31,-47.49,0.000000
-11.81,-47.49,0.000000
-11.31,-47.49,0.000000
-10.80,-47.49,0.000000
-10.30,-47.49,0.000000
-9.80,-47.49,0.000000
-9.30,-47.49,0.000000
-8.79,-47.49,0.000000
-8.29,-47.49,0.000000
-7.79,-47.49,0.000000
-7.29,-47.49,0.000000
-6.78,-47.49,0.000000
-6.28,-47.49,0.000000
-5.78,-47.49,0.000000
-5.28,-47.49,0.000000
-4.77,-47.49,0.000000
-4.27,-47.49,0.000000
-3.77,-47.49,0.000000
-3.27,-47.49,0.000000
-2.76,-47.49,0.000000
-2.26,-47.49,0.000000
-1.76,-47.49,0.000000
-1.26,-47.49,0.000000
-0.75,-47.49,0.000000
-0.25,-47.49,0.000000
0.25,-47.49,0.001398
0.75,-47.49,0.004194
1.26,-47.49,0.006988
1.76,-47.49,0.009780
2.26,-47.49,0.012569
2.76,-47.49,0.015353
3.27,-47.49,0.018132
3.77,-47.49,0.020906
4.27,-47.49,0.023672
4.77,-47.49,0.026431
5.28,-47.49,0.029180
5.78,-47.49,0.031921
6.28,-47.49,0.034650
6.78,-47.49,0.037369
7.29,-47.49,0.040076
7.79,-47.49,0.042769
8.29,-47.49,0.045449
8.79,-47.49,0.048115
9.30,-47.49,0.050766
9.80,-47.49,0.053400
10.30,-47.49,0.056019
10.80,-47.49,0.058620
11.31,-47.49,0.061203
11.81,-47.49,0.063768
12.31,-47.49,0.066314
12.81,-47.49,0.068840
13.32,-47.49,0.071347
13.82,-47.49,0.073832
14.32,-47.49,0.076297
14.82,-47.49,0.078740
15.33,-47.49,0.081161
15.83,-47.49,0.083560
16.33,-47.49,0.085936
16.83,-47.49,0.088289
17.34,-47.49,0.090618
17.84,-47.49,0.092924
18.34,-47.49,0.095206
18.84,-47.49,0.097463
19.35,-47.49,0.099697
19.85,-47.49,0.101905
20.35,-47.49,0.104089
20.85,-47.49,0.106248
21.36,-47.49,0.108381
21.86,-47.49,0.110490
22.36,-47.49,0.112573
22.86,-47.49,0.114631
23.37,-47.49,0.116664
23.87,-47.49,0.118671
24.37,-47.49,0.120652
24.87,-47.49,0.122609
25.38,-47.49,0.124540
25.88,-47.49,0.126445
26.38,-47.49,0.128326
26.88,-47.49,0.130181
27.39,-47.49,0.132011
27.89,-47.49,0.133816
28.39,-47.49,0.135597
28.89,-47.49,0.137352
29.40,-47.49,0.139083
29.90,-47.49,0.140790
30.40,-47.49,0.142472
30.90,-47.49,0.144131
31.41,-47.49,0.145765
31.91,-47.49,0.147376
32.41,-47.49,0.148963
32.91,-47.49,0.150527
33.42,-47.49,0.152068
33.92,-47.49,0.153586
34.42,-47.49,0.155081
34.92,-47.49,0.156554
35.43,-47.49,0.158005
35.93,-47.49,0.159434
36.43,-47.49,0.160841
36.93,-47.49,0.162227
37.44,-47.49,0.163592
37.94,-47.49,0.164936
38.44,-47.49,0.166259
38.94,-47.49,0.167562
39.45,-47.49,0.168844
39.95,-47.49,0.170107
40.45,-47.49,0.171350
40.95,-47.49,0.172574
41.46,-47.49,0.173779
41.96,-47.49,0.174965
42.46,-47.49,0.176132
42.96,-47.49,0.177282
43.47,-47.49,0.178413
43.97,-47.49,0.179526
44.47,-47.49,0.180622
44.97,-47.49,0.181701
45.48,-47.49,0.182763
45.98,-47.49,0.183808
46.48,-47.49,0.184836
46.98,-47.49,0.185849
47.49,-47.49,0.186845
47.99,-47.49,0.187826
48.49,-47.49,0.188791
48.99,-47.49,0.189742
49.50,-47.49,0.190677
50.00,-47.49,0.191597
-50.00,-46.98,0.000000
-49.50,-46.98,0.000000
-48.99,-46.98,0.000000
-48.49,-46.98,0.000000
-47.99,-46.98,0.000000
-47.49,-46.98,0.000000
-46.98,-46.98,0.000000
-46.48,-46.98,0.000000
-45.98,-46.98,0.000000
-45.48,-46.98,0.000000
-44.97,-46.98,0.000000
-44.47,-46.98,0.000000
-43.97,-46.98,0.000000
-43.47,-46.98,0.000000
-42.96,-46.98,0.000000
-42.46,-46.98,0.000000
-41.96,-46.98,0.000000
-41.46,-46.98,0.000000
-40.95,-46.98,0.000000
-40.45,-46.98,0.000000
-39.95,-46.98,0.000000
-39.45,-46.98,0.000000
-38.94,-46.98,0.000000
-38.44,-46.98,0.000000
-37.94,-46.98,0.000000
-37.44,-46.98,0.000000
-36.93,-46.98,0.000000
-36.43,-46.98,0.000000
-35.93,-46.98,0.000000
-35.43,-46.98,0.000000
-34.92,-46.98,0.000000
-34.42,-46.98,0.000000
-33.92,-46.98,0.000000
-33.42,-46.98,0.000000
-32.91,-46.98,0.000000
-32.41,-46.98,0.000000
-31.91,-46.98,0.000000
-31.41,-46.98,0.000000
-30.90,-46.98,0.000000
-30.40,-46.98,0.000000
-29.90,-46.98,0.000000
-29.40,-46.98,0.000000
-28.89,-46.98,0.000000
-28.39,-46.98,0.000000
-27.89,-46.98,0.000000
-27.39,-46.98,0.000000
-26.88,-46.98,0.000000
-26.38,-46.98,0.000000
-25.88,-46.98,0.000000
-25.38,-46.98,0.000000
-24.87,-46.98,0.000000
-24.37,-46.98,0.000000
-23.87,-46.98,0.000000
-23.37,-46.98,0.000000
-22.86,-46.98,0.000000
-22.36,-46.98,0.000000
-21.86,-46.98,0.000000
-21.36,-46.98,0.000000
-20.85,-46.98,0.000000
-20.35,-46.98,0.000000
-19.85,-46.98,0.000000
-19.35,-46.98,0.000000
-18.84,-46.98,0.000000
-18.34,-46.98,0.000000
-17.84,-46.98,0.000000
-17.34,-46.98,0.000000
-16.83,-46.98,0.000000
-16.33,-46.98,0.000000
-15.83,-46.98,0.000000
-15.33,-46.98,0.000000
-14.82,-46.98,0.000000
-14.32,-46.98,0.000000
-13.82,-46.98,0.000000
-13.32,-46.98,0.000000
-12.81,-46.98,0.000000
-12.31,-46.98,0.000000
-11.81,-46.98,0.000000
-11.31,-46.98,0.000000
-10.80,-46.98,0.000000
-10.30,-46.98,0.000000
-9.80,-46.98,0.000000
-9.30,-46.98,0.000000
-8.79,-46.98,0.000000
-8.29,-46.98,0.000000
-7.79,-46.98,0.000000
-7.29,-46.98,0.000000
-6.78,-46.98,0.000000
-6.28,-46.98,0.000000
-5.78,-46.98,0.000000
-5.28,-46.98,0.000000
-4.77,-46.98,0.000000
-4.27,-46.98,0.000000
-3.77,-46.98,0.000000
-3.27,-46.98,0.000000
-2.76,-46.98,0.000000
-2.26,-46.98,0.000000
-1.76,-46.98,0.000000
-1.26,-46.98,0.000000
-0.75,-46.98,0.000000
-0.25,-46.98,0.000000
0.25,-46.98,0.001413
0.75,-46.98,0.004239
1.26,-46.98,0.007063
1.76,-46.98,0.009884
2.26,-46.98,0.012703
2.76,-46.98,0.015517
3.27,-46.98,0.018325
3.77,-46.98,0.021128
4.27,-46.98,0.023923
4.77,-46.98,0.026710
5.28,-46.98,0.029489
5.78,-46.98,0.032257
6.28,-46.98,0.035015
6.78,-46.98,0.037761
7.29,-46.98,0.040494
7.79,-46.98,0.043215
8.29,-46.98,0.045921
8.79,-46.98,0.048612
9.30,-46.98,0.051288
9.80,-46.98,0.053948
10.30,-46.98,0.056591
10.80,-46.98,0.059216
11.31,-46.98,0.061822
11.81,-46.98,0.064410
12.31,-46.98,0.066978
12.81,-46.98,0.069526
13.32,-46.98,0.072053
13.82,-46.98,0.074559
14.32,-46.98,0.077044
14.82,-46.98,0.079506
15.33,-46.98,0.081946
15.83,-46.98,0.084363
16.33,-46.98,0.086756
16.83,-46.98,0.089126
17.34,-46.98,0.091472
17.84,-46.98,0.093793
18.34,-46.98,0.096090
18.84,-46.98,0.098362
19.35,-46.98,0.100609
19.85,-46.98,0.102831
20.35,-46.98,0.105027
20.85,-46.98,0.107198
21.36,-46.98,0.109343
21.86,-46.98,0.111462
22.36,-46.98,0.113556
22.86,-46.98,0.115623
23.37,-46.98,0.117665
23.87,-46.98,0.119681
24.37,-46.98,0.121670
24.87,-46.98,0.123634
25.38,-46.98,0.125572
25.88,-46.98,0.127484
26.38,-46.98,0.129371
26.88,-46.98,0.131231
27.39,-46.98,0.133067
27.89,-46.98,0.134876
28.39,-46.98,0.136661
28.89,-46.98,0.138420
29.40,-46.98,0.140154
29.90,-46.98,0.141864
30.40,-46.98,0.143548
30.90,-46.98,0.145208
31.41,-46.98,0.146844
31.91,-46.98,0.148456
32.41,-46.98,0.150044
32.91,-46.98,0.151609
33.42,-46.98,0.153150
33.92,-46.98,0.154668
34.42,-46.98,0.156163
34.92,-46.98,0.157635
35.43,-46.98,0.159085
35.93,-46.98,0.160512
36.43,-46.98,0.161918
36.93,-46.98,0.163302
37.44,-46.98,0.164664
37.94,-46.98,0.166006
38.44,-46.98,0.167326
38.94,-46.98,0.168626
39.45,-46.98,0.169906
39.95,-46.98,0.171165
40.45,-46.98,0.172405
40.95,-46.98,0.173625
41.46,-46.98,0.174826
41.96,-46.98,0.176008
42.46,-46.98,0.177172
42.96,-46.98,0.178317
43.47,-46.98,0.179443
43.97,-46.98,0.180552
44.47,-46.98,0.181644
44.97,-46.98,0.182718
45.48,-46.98,0.183774
45.98,-46.98,0.184815
46.48,-46.98,0.185838
46.98,-46.98,0.186845
47.49,-46.98,0.187836
47.99,-46.98,0.188812
48.49,-46.98,0.189772
48.99,-46.98,0.190716
49.50,-46.98,0.191646
50.00,-46.98,0.192561
-50.00,-46.48,0.000000
-49.50,-46.48,0.000000
-48.99,-46.48,0.000000
-48.49,-46.48,0.000000
-47.99,-46.48,0.000000
-47.49,-46.48,0.000000
-46.98,-46.48,0.000000
-46.48,-46.48,0.000000
-45.98,-46.48,0.000000
-45.48,-46.48,0.000000
-44.97,-46.48,0.000000
-44.47,-46.48,0.000000
-43.97,-46.48,0.000000
-43.47,-46.48,0.000000
-42.96,-46.48,0.000000
-42.46,-46.48,0.000000
-41.96,-46.48,0.000000
-41.46,-46.48,0.000000
-40.95,-46.48,0.000000
-40.45,-46.48,0.000000
-39.95,-46.48,0.000000
-39.45,-46.48,0.000000
-38.94,-46.48,0.000000
-38.44,-46.48,0.000000
-37.94,-46.48,0.000000
-37.44,-46.48,0.000000
-36.93,-46.48,0.000000
-36.43,-46.48,0.000000
-35.93,-46.48,0.000000
-35.43,-46.48,0.000000
-34.92,-46.48,0.000000
-34.42,-46.48,0.000000
-33.92,-46.48,0.000000
-33.42,-46.48,0.000000
-32.91,-46.48,0.000000
-32.41,-46.48,0.000000
-31.91,-46.48,0.000000
-31.41,-46.48,0.000000
-30.90,-46.48,0.000000
-30.40,-46.48,0.000000
-29.90,-46.48,0.000000
-29.40,-46.48,0.000000
-28.89,-46.48,0.000000
-28.39,-46.48,0.000000
-27.89,-46.48,0.000000
-27.39,-46.48,0.000000
-26.88,-46.48,0.000000
-26.38,-46.48,0.000000
-25.88,-46.48,0.000000
-25.38,-46.48,0.000000
-24.87,-46.48,0.000000
-24.37,-46.48,0.000000
-23.87,-46.48,0.000000
-23.37,-46.48,0.000000
-22.86,-46.48,0.000000
-22.36,-46.48,0.000000
-21.86,-46.48,0.000000
-21.36,-46.48,0.000000
-20.85,-46.48,0.000000
-20.35,-46.48,0.000000
-19.85,-46.48,0.000000
-19.35,-46.48,0.000000
-18.84,-46.48,0.000000
-18.34,-46.48,0.000000
-17.84,-46.48,0.000000
-17.34,-46.48,0.000000
-16.83,-46.48,0.000000
-16.33,-46.48,0.000000
-15.83,-46.48,0.000000
-15.33,-46.48,0.000000
-14.82,-46.48,0.000000
-14.32,-46.48,0.000000
-13.82,-46.48,0.000000
-13.32,-46.48,0.000000
-12.81,-46.48,0.000000
-12.31,-46.48,0.000000
-11.81,-46.48,0.000000
-11.31,-46.48,0.000000
-10.80,-46.48,0.000000
-10.30,-46.48,0.000000
-9.80,-46.48,0.000000
-9.30,-46.48,0.000000
-8.79,-46.48,0.000000
-8.29,-46.48,0.000000
-7.79,-46.48,0.000000
-7.29,-46.48,0.000000
-6.78,-46.48,0.000000
-6.28,-46.48,0.000000
-5.78,-46.48,0.000000
-5.28,-46.48,0.000000
-4.77,-46.48,0.000000
-4.27,-46.48,0.000000
-3.77,-46.48,0.000000
-3.27,-46.48,0.000000
-2.76,-46.48,0.000000
-2.26,-46.48,0.000000
-1.76,-46.48,0.000000
-1.26,-46.48,0.000000
-0.75,-46.48,0.000000
-0.25,-46.48,0.000000
0.25,-46.48,0.001428
0.75,-46.48,0.004284
1.26,-46.48,0.007139
1.76,-46.48,0.009991
2.26,-46.48,0.012840
2.76,-46.48,0.015684
3.27,-46.48,0.018522
3.77,-46.48,0.021355
4.27,-46.48,0.024180
4.77,-46.48,0.026996
5.28,-46.48,0.029803
5.78,-46.48,0.032600
6.28,-46.48,0.035386
6.78,-46.48,0.038160
7.29,-46.48,0.040922
7.79,-46.48,0.043669
8.29,-46.48,0.046402
8.79,-46.48,0.049120
9.30,-46.48,0.051822
9.80,-46.48,0.054506
10.30,-46.48,0.057174
10.80,-46.48,0.059823
11.31,-46.48,0.062453
11.81,-46.48,0.065064
12.31,-46.48,0.067655
12.81,-46.48,0.070225
13.32,-46.48,0.072773
13.82,-46.48,0.075300
14.32,-46.48,0.077805
14.82,-46.48,0.080287
15.33,-46.48,0.082745
15.83,-46.48,0.085180
16.33,-46.48,0.087592
16.83,-46.48,0.089978
17.34,-46.48,0.092340
17.84,-46.48,0.094678
18.34,-46.48,0.096990
18.84,-46.48,0.099276
19.35,-46.48,0.101537
19.85,-46.48,0.103772
20.35,-46.48,0.105981
20.85,-46.48,0.108163
21.36,-46.48,0.110320
21.86,-46.48,0.112450
22.36,-46.48,0.114554
22.86,-46.48,0.116631
23.37,-46.48,0.118682
23.87,-46.48,0.120706
24.37,-46.48,0.122703
24.87,-46.48,0.124675
25.38,-46.48,0.126619
25.88,-46.48,0.128538
26.38,-46.48,0.130430
26.88,-46.48,0.132296
27.39,-46.48,0.134136
27.89,-46.48,0.135950
28.39,-46.48,0.137738
28.89,-46.48,0.139501
29.40,-46.48,0.141238
29.90,-46.48,0.142950
30.40,-46.48,0.144637
30.90,-46.48,0.146299
31.41,-46.48,0.147936
31.91,-46.48,0.149549
32.41,-46.48,0.151138
32.91,-46.48,0.152702
33.42,-46.48,0.154243
33.92,-46.48,0.155761
34.42,-46.48,0.157255
34.92,-46.48,0.158726
35.43,-46.48,0.160175
35.93,-46.48,0.161601
36.43,-46.48,0.163004
36.93,-46.48,0.164386
37.44,-46.48,0.165746
37.94,-46.48,0.167085
38.44,-46.48,0.168403
38.94,-46.48,0.169700
39.45,-46.48,0.170976
39.95,-46.48,0.172232
40.45,-46.48,0.173468
40.95,-46.48,0.174684
41.46,-46.48,0.175881
41.96,-46.48,0.177059
42.46,-46.48,0.178218
42.96,-46.48,0.179359
43.47,-46.48,0.180481
43.97,-46.48,0.181585
44.47,-46.48,0.182671
44.97,-46.48,0.183740
45.48,-46.48,0.184792
45.98,-46.48,0.185827
46.48,-46.48,0.186845
46.98,-46.48,0.187847
47.49,-46.48,0.188833
47.99,-46.48,0.189803
48.49,-46.48,0.190757
48.99,-46.48,0.191696
49.50,-46.48,0.192620
50.00,-46.48,0.193529
-50.00,-45.98,0.000000
-49.50,-45.98,0.000000
-48.99,-45.98,0.000000
-48.49,-45.98,0.000000
-47.99,-45.98,0.000000
-47.49,-45.98,0.000000
-46.98,-45.98,0.000000
-46.48,-45.98,0.000000
-45.98,-45.98,0.000000
-45.48,-45.98,0.000000
-44.97,-45.98,0.000000
-44.47,-45.98,0.000000
-43.97,-45.98,0.000000
-43.47,-45.98,0.000000
-42.96,-45.98,0.000000
-42.46,-45.98,0.000000
-41.96,-45.98,0.000000
-41.46,-45.98,0.000000
-40.95,-45.98,0.000000
-40.45,-45.98,0.000000
-39.95,-45.98,0.000000
-39.45,-45.98,0.000000
-38.94,-45.98,0.000000
-38.44,-45.98,0.000000
-37.94,-45.98,0.000000
-37.44,-45.98,0.000000
-36.93,-45.98,0.000000
-36.43,-45.98,0.000000
-35.93,-45.98,0.000000
-35.43,-45.98,0.000000
-34.92,-45.98,0.000000
-34.42,-45.98,0.000000
-33.92,-45.98,0.000000
-33.42,-45.98,0.000000
-32.91,-45.98,0.000000
-32.41,-45.98,0.000000
-31.91,-45.98,0.000000
-31.41,-45.98,0.000000
-30.90,-45.98,0.000000
-30.40,-45.98,0.000000
-29.90,-45.98,0.000000
-29.40,-45.98,0.000000
-28.89,-45.98,0.000000
-28.39,-45.98,0.000000
-27.89,-45.98,0.000000
-27.39,-45.98,0.000000
-26.88,-45.98,0.000000
-26.38,-45.98,0.000000
-25.88,-45.98,0.000000
-25.38,-45.98,0.000000
-24.87,-45.98,0.000000
-24.37,-45.98,0.000000
-23.87,-45.98,0.000000
-23.37,-45.98,0.000000
-22.86,-45.98,0.000000
-22.36,-45.98,0.000000
-21.86,-45.98,0.000000
-21.36,-45.98,0.000000
-20.85,-45.98,0.000000
-20.35,-45.98,0.000000
-19.85,-45.98,0.000000
-19.35,-45.98,0.000000
-18.84,-45.98,0.000000
-18.34,-45.98,0.000000
-17.84,-45.98,0.000000
-17.34,-45.98,0.000000
-16.83,-45.98,0.000000
-16.33,-45.98,0.000000
-15.83,-45.98,0.000000
-15.33,-45.98,0.000000
-14.82,-45.98,0.000000
-14.32,-45.98,0.000000
-13.82,-45.98,0.000000
-13.32,-45.98,0.000000
-12.81,-45.98,0.000000
-12.31,-45.98,0.000000
-11.81,-45.98,0.000000
-11.31,-45.98,0.000000
-10.80,-45.98,0.000000
-10.30,-45.98,0.000000
-9.80,-45.98,0.000000
-9.30,-45.98,0.000000
-8.79,-45.98,0.000000
-8.29,-45.98,0.000000
-7.79,-45.98,0.000000
-7.29,-45.98,0.000000
-6.78,-45.98,0.000000
-6.28,-45.98,0.000000
-5.78,-45.98,0.000000
-5.28,-45.98,0.000000
-4.77,-45.98,0.000000
-4.27,-45.98,0.000000
-3.77,-45.98,0.000000
-3.27,-45.98,0.000000
-2.76,-45.98,0.000000
-2.26,-45.98,0.000000
-1.76,-45.98,0.000000
-1.26,-45.98,0.000000
-0.75,-45.98,0.000000
-0.25,-45.98,0.000000
0.25,-45.98,0.001444
0.75,-45.98,0.004331
1.26,-45.98,0.007217
1.76,-45.98,0.010100
2.26,-45.98,0.012980
2.76,-45.98,0.015855
3.27,-45.98,0.018724
3.77,-45.98,0.021587
4.27,-45.98,0.024442
4.77,-45.98,0.027288
5.28,-45.98,0.030125
5.78,-45.98,0.032951
6.28,-45.98,0.035766
6.78,-45.98,0.038569
7.29,-45.98,0.041358
7.79,-45.98,0.044133
8.29,-45.98,0.046893
8.79,-45.98,0.049638
9.30,-45.98,0.052366
9.80,-45.98,0.055076
10.30,-45.98,0.057769
10.80,-45.98,0.060443
11.31,-45.98,0.063097
11.81,-45.98,0.065731
12.31,-45.98,0.068345
12.81,-45.98,0.070937
13.32,-45.98,0.073507
13.82,-45.98,0.076055
14.32,-45.98,0.078580
14.82,-45.98,0.081082
15.33,-45.98,0.083560
15.83,-45.98,0.086013
16.33,-45.98,0.088442
16.83,-45.98,0.090846
17.34,-45.98,0.093225
17.84,-45.98,0.095578
18.34,-45.98,0.097905
18.84,-45.98,0.100206
19.35,-45.98,0.102480
19.85,-45.98,0.104729
20.35,-45.98,0.106950
20.85,-45.98,0.109145
21.36,-45.98,0.111313
21.86,-45.98,0.113453
22.36,-45.98,0.115567
22.86,-45.98,0.117654
23.37,-45.98,0.119713
23.87,-45.98,0.121746
24.37,-45.98,0.123751
24.87,-45.98,0.125730
25.38,-45.98,0.127681
25.88,-45.98,0.129606
26.38,-45.98,0.131504
26.88,-45.98,0.133375
27.39,-45.98,0.135219
27.89,-45.98,0.137038
28.39,-45.98,0.138830
28.89,-45.98,0.140596
29.40,-45.98,0.142335
29.90,-45.98,0.144050
30.40,-45.98,0.145739
30.90,-45.98,0.147402
31.41,-45.98,0.149041
31.91,-45.98,0.150654
32.41,-45.98,0.152243
32.91,-45.98,0.153808
33.42,-45.98,0.155349
33.92,-45.98,0.156865
34.42,-45.98,0.158358
34.92,-45.98,0.159828
35.43,-45.98,0.161275
35.93,-45.98,0.162699
36.43,-45.98,0.164101
36.93,-45.98,0.165480
37.44,-45.98,0.166838
37.94,-45.98,0.168174
38.44,-45.98,0.169488
38.94,-45.98,0.170782
39.45,-45.98,0.172055
39.95,-45.98,0.173307
40.45,-45.98,0.174539
40.95,-45.98,0.175752
41.46,-45.98,0.176944
41.96,-45.98,0.178118
42.46,-45.98,0.179272
42.96,-45.98,0.180408
43.47,-45.98,0.181525
43.97,-45.98,0.182624
44.47,-45.98,0.183706
44.97,-45.98,0.184769
45.48,-45.98,0.185816
45.98,-45.98,0.186845
46.48,-45.98,0.187858
46.98,-45.98,0.188854
47.49,-45.98,0.189834
47.99,-45.98,0.190798
48.49,-45.98,0.191747
48.99,-45.98,0.192680
49.50,-45.98,0.193598
50.00,-45.98,0.194501
-50.00,-45.48,0.000000
-49.50,-45.48,0.000000
-48.99,-45.48,0.000000
-48.49,-45.48,0.000000
-47.99,-45.48,0.000000
-47.49,-45.48,0.000000
-46.98,-45.48,0.000000
-46.48,-45.48,0.000000
-45.98,-45.48,0.000000
-45.48,-45.48,0.000000
-44.97,-45.48,0.000000
-44.47,-45.48,0.000000
-43.97,-45.48,0.000000
-43.47,-45.48,0.000000
-42.96,-45.48,0.000000
-42.46,-45.48,0.000000
-41.96,-45.48,0.000000
-41.46,-45.48,0.000000
-40.95,-45.48,0.000000
-40.45,-45.48,0.000000
-39.95,-45.48,0.000000
-39.45,-45.48,0.000000
-38.94,-45.48,0.000000
-38.44,-45.48,0.000000
-37.94,-45.48,0.000000
-37.44,-45.48,0.000000
-36.93,-45.48,0.000000
-36.43,-45.48,0.000000
-35.93,-45.48,0.000000
-35.43,-45.48,0.000000
-34.92,-45.48,0.000000
-34.42,-45.48,0.000000
-33.92,-45.48,0.000000
-33.42,-45.48,0.000000
-32.91,-45.48,0.000000
-32.41,-45.48,0.000000
-31.91,-45.48,0.000000
-31.41,-45.48,0.000000
-30.90,-45.48,0.000000
-30.40,-45.48,0.000000
-29.90,-45.48,0.000000
-29.40,-45.48,0.000000
-28.89,-45.48,0.000000
-28.39,-45.48,0.000000
-27.89,-45.48,0.000000
-27.39,-45.48,0.000000
-26.88,-45.48,0.000000
-26.38,-45.48,0.000000
-25.88,-45.48,0.000000
-25.38,-45.48,0.000000
-24.87,-45.48,0.000000
-24.37,-45.48,0.000000
-23.87,-45.48,0.000000
-23.37,-45.48,0.000000
-22.86,-45.48,0.000000
-22.36,-45.48,0.000000
-21.86,-45.48,0.000000
-21.36,-45.48,0.000000
-20.85,-45.48,0.000000
-20.35,-45.48,0.000000
-19.85,-45.48,0.000000
-19.35,-45.48,0.000000
-18.84,-45.48,0.000000
-18.34,-45.48,0.000000
-17.84,-45.48,0.000000
-17.34,-45.48,0.000000
-16.83,-45.48,0.000000
-16.33,-45.48,0.000000
-15.83,-45.48,0.000000
-15.33,-45.48,0.000000
-14.82,-45.48,0.000000
-14.32,-45.48,0.000000
-13.82,-45.48,0.000000
-13.32,-45.48,0.000000
-12.81,-45.48,0.000000
-12.31,-45.48,0.000000
-11.81,-45.48,0.000000
-11.31,-45.48,0.000000
-10.80,-45.48,0.000000
-10.30,-45.48,0.000000
-9.80,-45.48,0.000000
-9.30,-45.48,0.000000
-8.79,-45.48,0.000000
-8.29,-45.48,0.000000
-7.79,-45.48,0.000000
-7.29,-45.48,0.000000
-6.78,-45.48,0.000000
-6.28,-45.48,0.000000
-5.78,-45.48,0.000000
-5.28,-45.48,0.000000
-4.77,-45.48,0.000000
-4.27,-45.48,0.000000
-3.77,-45.48,0.000000
-3.27,-45.48,0.000000
-2.76,-45.48,0.000000
-2.26,-45.48,0.000000
-1.76,-45.48,0.000000
-1.26,-45.48,0.000000
-0.75,-45.48,0.000000
-0.25,-45.48,0.000000
0.25,-45.48,0.001460
0.75,-45.48,0.004379
1.26,-45.48,0.007297
1.76,-45.48,0.010212
2.26,-45.48,0.013123
2.76,-45.48,0.016029
3.27,-45.48,0.018930
3.77,-45.48,0.021823
4.27,-45.48,0.024709
4.77,-45.48,0.027586
5.28,-45.48,0.030453
5.78,-45.48,0.033309
6.28,-45.48,0.036154
6.78,-45.48,0.038986
7.29,-45.48,0.041803
7.79,-45.48,0.044607
8.29,-45.48,0.047395
8.79,-45.48,0.050167
9.30,-45.48,0.052921
9.80,-45.48,0.055658
10.30,-45.48,0.058376
10.80,-45.48,0.061075
11.31,-45.48,0.063754
11.81,-45.48,0.066412
